Year;Month;Region;Mean Mesozooplankton abundance #m^3;mean CCS mm
1993;4;D2;87.71428571;1.153
1993;5;D2;271.6904762;1.1725
1993;6;D2;895.3333333;1.010833333
1993;7;D2;1543.960784;1.102941176
1993;8;D2;246.2222222;1.12375
1993;9;D2;200.2619048;1.255
1993;10;D2;175.547619;1.507
1993;11;D2;62.76190476;1.567272727
1993;12;D2;28.47619048;1.04
1994;1;D2;22.95238095;2.152857143
1994;2;D2;1.333333333;2.68
1994;3;D2;48.12962963;1.544285714
1994;4;D2;252.1190476;1.42
1994;5;D2;301.6;1.06
1994;6;D2;412.5833333;1.133333333
1994;7;D2;783.3333333;1.302222222
1994;8;D2;558.9761905;1.155
1994;9;D2;100.6444444;1.248888889
1994;10;D2;112.7407407;1.0175
1994;11;D2;94.64444444;1.415
1994;12;D2;36.83333333;1.747
1995;1;D2;11.05128205;2.12
1995;2;D2;12.53333333;1.661
1995;3;D2;28.83333333;1.1075
1995;4;D2;112.9122807;1.231428571
1995;5;D2;518.2592593;0.893333333
1995;6;D2;288.25;1.16
1995;7;D2;1646.333333;1.0125
1995;8;D2;475.0555556;1.201666667
1995;9;D2;186.7777778;1.410833333
1995;10;D2;153.7380952;1.342307692
1995;11;D2;87.38461538;1.545
1995;12;D2;24.92307692;1.8375
1996;1;D2;0.62962963;2.68
1996;2;D2;2.962962963;2.68
1996;3;D2;21.06666667;2.68
1996;4;D2;17.59259259;1.165
1996;5;D2;270.8333333;1.366363636
1996;6;D2;399.8333333;1.096666667
1996;7;D2;574.1111111;1.133333333
1996;8;D2;731.5833333;1.1875
1996;9;D2;299.7857143;1.241538462
1996;10;D2;210.0925926;1.420625
1996;11;D2;29.38095238;1.276666667
1996;12;D2;58;1.4675
1997;1;D2;9.407407407;2.33375
1997;2;D2;23.55555556;1.962727273
1997;3;D2;39.31481481;1.5175
1997;4;D2;108.7962963;1.470769231
1997;5;D2;186.6842105;1.101538462
1997;6;D2;540.6140351;0.963333333
1997;7;D2;979.8070175;1.297058824
1997;8;D2;134;1.731666667
1997;9;D2;224.7037037;1.385
1997;10;D2;221.1578947;1.320714286
1997;11;D2;85.61111111;1.177
1997;12;D2;39.14814815;1.726666667
1998;1;D2;29.57777778;2.255833333
1998;2;D2;15.62962963;2.010909091
1998;3;D2;57.36842105;1.225833333
1998;4;D2;35.73684211;1.88
1998;5;D2;903.5185185;0.950909091
1998;6;D2;1025.518519;1.041428571
1998;7;D2;733.5128205;1.218181818
1998;8;D2;412.1818182;1.12375
1998;9;D2;154.3518519;1.246
1998;10;D2;165.65;1.162142857
1998;11;D2;114.1777778;1.497
1998;12;D2;21.47916667;2.057272727
1999;1;D2;35.11111111;1.634285714
1999;2;D2;37.31578947;1.742666667
1999;3;D2;25.61538462;1.990666667
1999;4;D2;179.9122807;1.496153846
1999;5;D2;390.1190476;1.431538462
1999;6;D2;620.9230769;1.434
1999;7;D2;520.3809524;1.0075
1999;8;D2;387.3;1.193888889
1999;9;D2;259.8596491;1.245263158
1999;10;D2;228.5087719;1.283125
1999;11;D2;108.4385965;1.524117647
1999;12;D2;65.37777778;1.261666667
2000;1;D2;45.25925926;1.843333333
2000;2;D2;17.53333333;2.296666667
2000;3;D2;74.86666667;1.66
2000;4;D2;100.8333333;2.077142857
2000;5;D2;627.2727273;0.9225
2000;6;D2;442;1.038
2000;7;D2;528.9166667;0.99
2000;8;D2;536.2291667;1.531538462
2000;9;D2;391.6296296;1.321764706
2000;10;D2;97.54166667;1.570714286
2000;11;D2;105.9833333;1.954666667
2000;12;D2;15.9122807;2.381818182
2001;1;D2;16.50877193;2.546153846
2001;2;D2;50.31578947;2.15125
2001;3;D2;27.66666667;1.950833333
2001;4;D2;81;1.756428571
2001;5;D2;395.2280702;1.362727273
2001;6;D2;633.4358974;1.060833333
2001;7;D2;1186.280702;1.158947368
2001;8;D2;560.0925926;1.280588235
2001;9;D2;247.3703704;1.280666667
2001;10;D2;150.8421053;1.562666667
2001;11;D2;57.90196078;1.894615385
2001;12;D2;75.52631579;1.744705882
2002;1;D2;20.50877193;2.506363636
2002;2;D2;21.04761905;2.268461538
2002;3;D2;48.61538462;1.722857143
2002;4;D2;335.2820513;1.085
2002;5;D2;875.8596491;1.116923077
2002;6;D2;685.65;1.24
2002;7;D2;452.2105263;1.578666667
2002;8;D2;271.9777778;1.161428571
2002;9;D2;423.6666667;1.3335
2002;10;D2;131;1.564705882
2002;11;D2;64.9047619;1.781538462
2002;12;D2;35.51282051;2.101538462
2003;1;D2;34.56140351;1.918
2003;2;D2;43.82222222;1.9175
2003;3;D2;41.86666667;1.780909091
2003;4;D2;105.1929825;1.646666667
2003;5;D2;233.2083333;1.12
2003;6;D2;242.6944444;1.151
2003;7;D2;630.8717949;1.239230769
2003;8;D2;305.6481481;1.217222222
2003;9;D2;179.1666667;1.464705882
2003;10;D2;153.3076923;1.46
2003;11;D2;72.74074074;1.812222222
2003;12;D2;122.5555556;1.731111111
2004;1;D2;38.88333333;1.90125
2004;2;D2;23.78947368;2.265789474
2004;3;D2;17.64912281;2.261818182
2004;4;D2;110.9649123;1.615
2004;5;D2;191.9722222;1.4575
2004;6;D2;1175.97619;1.117692308
2004;7;D2;423.0185185;1.283076923
2004;8;D2;123.5087719;1.22625
2004;9;D2;236.7777778;1.573571429
2004;10;D2;116.0769231;1.782857143
2004;11;D2;31.61904762;1.800909091
2004;12;D2;28.83333333;1.8375
2005;1;D2;40.97435897;1.565
2005;2;D2;10.625;2.387777778
2005;3;D2;20.41666667;2.017857143
2005;4;D2;78.53333333;1.862307692
2005;5;D2;580.4561404;1.544375
2005;6;D2;488.2592593;1.439285714
2005;7;D2;835.8;1.3415
2005;8;D2;300.877193;1.391111111
2005;9;D2;125.7843137;1.538666667
2005;10;D2;277.0238095;1.416428571
2005;11;D2;80;2.061111111
2005;12;D2;79.08333333;1.803571429
2006;1;D2;61.09803922;1.723125
2006;2;D2;31.73684211;1.975833333
2006;3;D2;56.2037037;1.320769231
2006;4;D2;100.4736842;2.05875
2006;5;D2;446.8703704;1.373571429
2006;6;D2;791.8518519;1.216111111
2006;7;D2;459.3333333;1.089230769
2006;8;D2;302.4444444;1.268571429
2006;9;D2;211.5789474;1.293529412
2006;10;D2;278.5098039;1.241333333
2006;11;D2;46.61538462;2.059166667
2006;12;D2;25.375;2.162857143
2007;1;D2;19.79487179;2.383636364
2007;2;D2;31.77777778;1.824285714
2007;3;D2;88.31111111;2.04
2007;4;D2;247.6481481;1.842941176
2007;5;D2;387.6666667;1.301428571
2007;6;D2;893.3571429;1.111818182
2007;7;D2;425.1833333;1.3975
2007;8;D2;164.7962963;1.561333333
2007;9;D2;197.1833333;1.369444444
2007;10;D2;184.3333333;1.6075
2007;11;D2;77.94444444;2.091875
2007;12;D2;10.2;1.84
2008;1;D2;13.41666667;2.1325
2008;2;D2;23.97435897;1.603333333
2008;3;D2;69.77777778;1.679375
2008;4;D2;136.8888889;1.793636364
2008;5;D2;294.7407407;1.548181818
2008;6;D2;1108.982456;1.348421053
2008;7;D2;312.5789474;1.322222222
2008;8;D2;190.8431373;1.265882353
2008;9;D2;216.7777778;1.465333333
2008;10;D2;127.1372549;1.581111111
2008;11;D2;42.1372549;1.784615385
2008;12;D2;26.89583333;2.167692308
2009;1;D2;13.66666667;1.8425
2009;2;D2;25.38596491;1.90625
2009;3;D2;109.9761905;2
2009;4;D2;255.6410256;2.063846154
2009;5;D2;670.1372549;1.161428571
2009;6;D2;330.4166667;1.234285714
2009;7;D2;293.2083333;1.14
2009;8;D2;256.3148148;1.310588235
2009;9;D2;240.2592593;1.075625
2009;10;D2;155.8235294;1.325294118
2009;11;D2;42.26190476;1.999
2009;12;D2;14.61111111;2.393333333
2010;1;D2;5.641025641;2.4325
2010;2;D2;12.12962963;1.915
2010;3;D2;48.48888889;1.666
2010;4;D2;74.50980392;1.508571429
2010;5;D2;265.5555556;1.16625
2010;6;D2;580;1.097692308
2010;7;D2;594.7083333;1.112666667
2010;8;D2;502.0392157;1.224
2010;9;D2;274.5416667;1.173571429
2010;10;D2;254.7142857;1.506842105
2010;11;D2;100.9166667;1.562307692
2010;12;D2;40.87037037;1.72375
2011;1;D2;50.25641026;1.613333333
2011;2;D2;35.7962963;1.204166667
2011;3;D2;29.21568627;1.838333333
2011;4;D2;142.462963;1.299230769
2011;5;D2;420.7592593;1.049444444
2011;6;D2;509.9814815;1.062222222
2011;7;D2;450.9166667;1.198823529
2011;8;D2;134.7333333;1.4885
2011;9;D2;449.1052632;1.351578947
2011;10;D2;1206.952381;1.685384615
2011;11;D2;76.85964912;1.752352941
2011;12;D2;45.53703704;1.83
1958;1;D3;21.35897436;1.974
1958;2;D3;27.15384615;1.635555556
1958;3;D3;37.60606061;1.822
1958;4;D3;;
1958;5;D3;474.7;1.18
1958;6;D3;;
1958;7;D3;467.0588235;1.2
1958;8;D3;583;1.272727273
1958;9;D3;310.3921569;1.285294118
1958;10;D3;;
1958;11;D3;192.2307692;1.457692308
1958;12;D3;69.86666667;1.629090909
1959;1;D3;14.57575758;2.34
1959;2;D3;15;1.676666667
1959;3;D3;44.12820513;1.720909091
1959;4;D3;;
1959;5;D3;680.5384615;1.275384615
1959;6;D3;1355.745098;1.205882353
1959;7;D3;700.025641;1.171538462
1959;8;D3;231.3703704;1.112222222
1959;9;D3;;
1959;10;D3;;
1959;11;D3;47.77777778;2.666666667
1959;12;D3;;
1960;1;D3;;
1960;2;D3;38.30769231;1.36875
1960;3;D3;24.8974359;1.95
1960;4;D3;217.7692308;1.198461538
1960;5;D3;467.1282051;1.180833333
1960;6;D3;582.4102564;1.167692308
1960;7;D3;1095.333333;1.32
1960;8;D3;1088.25641;1.246923077
1960;9;D3;216.6666667;1.555
1960;10;D3;;
1960;11;D3;;
1960;12;D3;;
1961;1;D3;;
1961;2;D3;22.92307692;1.913636364
1961;3;D3;;
1961;4;D3;;
1961;5;D3;225.5641026;1.222
1961;6;D3;256.4358974;1.163076923
1961;7;D3;585.2619048;1.414285714
1961;8;D3;360.2307692;1.199230769
1961;9;D3;;
1961;10;D3;123.5555556;1.12
1961;11;D3;22.66666667;1.4575
1961;12;D3;18.71794872;2.235
1962;1;D3;24.06666667;2.374
1962;2;D3;20.11904762;1.772
1962;3;D3;47.23333333;1.734
1962;4;D3;22.88888889;1.17
1962;5;D3;;
1962;6;D3;;
1962;7;D3;;
1962;8;D3;17;2.68
1962;9;D3;313.1794872;1.309230769
1962;10;D3;;
1962;11;D3;;
1962;12;D3;21.56410256;2.168888889
1963;1;D3;10.13888889;2.257142857
1963;2;D3;70.61538462;1.522
1963;3;D3;79.76923077;1.413
1963;4;D3;55.48717949;1.471111111
1963;5;D3;236.2564103;1.086923077
1963;6;D3;965.6388889;1.114545455
1963;7;D3;356.6666667;1.119166667
1963;8;D3;529.9166667;1.171818182
1963;9;D3;;
1963;10;D3;216.0555556;1.273333333
1963;11;D3;;
1963;12;D3;38.19444444;2.137
1964;1;D3;43.63888889;1.870833333
1964;2;D3;;
1964;3;D3;4.305555556;
1964;4;D3;199.6388889;1.2825
1964;5;D3;;
1964;6;D3;;
1964;7;D3;700.1111111;1.1825
1964;8;D3;389.5925926;1.166666667
1964;9;D3;405.25;1.269166667
1964;10;D3;179.0555556;1.89
1964;11;D3;7.416666667;1.44
1964;12;D3;29.61111111;1.701818182
1965;1;D3;46.05555556;1.42
1965;2;D3;6.111111111;2.543333333
1965;3;D3;131.6388889;1.399
1965;4;D3;222.1666667;1.124545455
1965;5;D3;220.1944444;1.115833333
1965;6;D3;680.0833333;1.135
1965;7;D3;141.6666667;1.088888889
1965;8;D3;484.2820513;1.258461538
1965;9;D3;69.88888889;1.818
1965;10;D3;237;1.533846154
1965;11;D3;;
1965;12;D3;;
1966;1;D3;18.69444444;2.393636364
1966;2;D3;;
1966;3;D3;94.47222222;1.758333333
1966;4;D3;267.7777778;1.424166667
1966;5;D3;349.2222222;1.296666667
1966;6;D3;;
1966;7;D3;334.2307692;1.154615385
1966;8;D3;245.5384615;1.216923077
1966;9;D3;436.8888889;1.200833333
1966;10;D3;61.61111111;1.623333333
1966;11;D3;;
1966;12;D3;17.69230769;1.891111111
1967;1;D3;27.38888889;2.24125
1967;2;D3;10.44444444;2.692222222
1967;3;D3;;
1967;4;D3;;
1967;5;D3;209.1282051;1.080833333
1967;6;D3;;
1967;7;D3;386.1388889;1.122
1967;8;D3;867.3055556;1.233333333
1967;9;D3;;
1967;10;D3;94.86111111;1.386666667
1967;11;D3;72.08333333;1.516666667
1967;12;D3;35.61538462;1.818
1968;1;D3;;
1968;2;D3;28.55555556;2.075454545
1968;3;D3;;
1968;4;D3;;
1968;5;D3;302.5833333;1.075
1968;6;D3;280.9722222;1.135833333
1968;7;D3;153.8611111;1.092
1968;8;D3;86.23076923;1.437272727
1968;9;D3;;
1968;10;D3;;
1968;11;D3;20.23076923;1.854285714
1968;12;D3;30.15384615;1.982307692
1969;1;D3;24.91666667;2.120833333
1969;2;D3;;
1969;3;D3;81.51282051;1.850909091
1969;4;D3;53.97222222;1.387142857
1969;5;D3;473.9722222;1.139090909
1969;6;D3;419.0277778;1.257
1969;7;D3;;
1969;8;D3;123.0277778;1.164
1969;9;D3;374.4444444;1.1375
1969;10;D3;131.8888889;1.231333333
1969;11;D3;27.80555556;1.840833333
1969;12;D3;;
1970;1;D3;;
1970;2;D3;29.93333333;1.972222222
1970;3;D3;;
1970;4;D3;102.6944444;1.1775
1970;5;D3;132.3611111;1.233636364
1970;6;D3;;
1970;7;D3;1176.222222;1.155
1970;8;D3;425.1666667;1.283333333
1970;9;D3;300.2857143;1.421666667
1970;10;D3;;
1970;11;D3;;
1970;12;D3;;
1971;1;D3;;
1971;2;D3;;
1971;3;D3;53.69444444;1.795
1971;4;D3;;
1971;5;D3;463.7222222;1.162727273
1971;6;D3;372.1944444;1.223333333
1971;7;D3;211.3888889;1.15
1971;8;D3;271.0769231;1.223846154
1971;9;D3;941.8888889;1.196666667
1971;10;D3;56.71428571;1.591666667
1971;11;D3;19.84615385;2.304166667
1971;12;D3;5.487179487;2.414444444
1972;1;D3;10.47222222;2.444
1972;2;D3;4.102564103;2.502222222
1972;3;D3;5.256410256;1.645
1972;4;D3;30.71428571;1.77
1972;5;D3;48.75;1.46
1972;6;D3;;
1972;7;D3;140.4871795;1.375384615
1972;8;D3;91.77777778;1.3375
1972;9;D3;;
1972;10;D3;49;1.864444444
1972;11;D3;49.23076923;1.588461538
1972;12;D3;13.63888889;2.277777778
1973;1;D3;9.527777778;2.49
1973;2;D3;10.97222222;2.325
1973;3;D3;12.77777778;2.175714286
1973;4;D3;;
1973;5;D3;71.69444444;1.491
1973;6;D3;331.0555556;1.515454545
1973;7;D3;;
1973;8;D3;150.6666667;1.571818182
1973;9;D3;222.6111111;1.33
1973;10;D3;5.055555556;2.68
1973;11;D3;20.75;2.145714286
1973;12;D3;3.25;2.334
1974;1;D3;10;2.002
1974;2;D3;9.805555556;2.47625
1974;3;D3;15.77777778;2.19875
1974;4;D3;77.13333333;1.47
1974;5;D3;36.95238095;1.278
1974;6;D3;556.5333333;1.282631579
1974;7;D3;1250.416667;1.19875
1974;8;D3;584.6333333;1.4845
1974;9;D3;225.85;1.8075
1974;10;D3;;
1974;11;D3;61.52380952;1.8845
1974;12;D3;9.233333333;2.592941176
1975;1;D3;3.083333333;2.65
1975;2;D3;19.97222222;2.584545455
1975;3;D3;;
1975;4;D3;133.9298246;1.20875
1975;5;D3;213.952381;1.196428571
1975;6;D3;851.4166667;1.1855
1975;7;D3;826.5873016;1.215714286
1975;8;D3;987.8166667;1.3095
1975;9;D3;334.2333333;1.667894737
1975;10;D3;147.3166667;1.8225
1975;11;D3;63.47619048;2.073333333
1975;12;D3;48.88333333;1.6275
1976;1;D3;24.23333333;2.046923077
1976;2;D3;12.57894737;2.03
1976;3;D3;26.40909091;1.63
1976;4;D3;135.245614;1.242666667
1976;5;D3;1095.952381;1.122857143
1976;6;D3;341.3333333;1.181333333
1976;7;D3;1016.416667;1.132
1976;8;D3;508.15;1.138
1976;9;D3;199.7575758;1.289047619
1976;10;D3;163.3518519;1.841764706
1976;11;D3;33.94444444;1.898181818
1976;12;D3;66.08333333;1.9825
1977;1;D3;28.54166667;2.117142857
1977;2;D3;4.833333333;
1977;3;D3;123.4385965;1.55875
1977;4;D3;36.625;1.63
1977;5;D3;386.9425287;1.158965517
1977;6;D3;257.3958333;1.31625
1977;7;D3;610.0595238;1.12
1977;8;D3;400.8809524;1.136923077
1977;9;D3;217.5;1.302142857
1977;10;D3;143.0833333;1.33125
1977;11;D3;56.46296296;1.433333333
1977;12;D3;34.69333333;1.680625
1978;1;D3;11.79166667;1.822
1978;2;D3;15.66666667;1.786666667
1978;3;D3;42.43333333;1.704285714
1978;4;D3;111.5151515;1.49047619
1978;5;D3;63.66666667;1.5325
1978;6;D3;556.7575758;1.0525
1978;7;D3;308.627451;1.247647059
1978;8;D3;279.1041667;1.50625
1978;9;D3;316.7435897;1.310869565
1978;10;D3;345.5;1.5175
1978;11;D3;112.6111111;1.833333333
1978;12;D3;32.26666667;2.47
1979;1;D3;11.77777778;2.49
1979;2;D3;3.137254902;2.592
1979;3;D3;20.28571429;2.045714286
1979;4;D3;38.73684211;2
1979;5;D3;314.2916667;1.155
1979;6;D3;564;1.164
1979;7;D3;922.1025641;1.184615385
1979;8;D3;355.7654321;1.4276
1979;9;D3;397.2173913;1.528095238
1979;10;D3;138.8333333;1.6775
1979;11;D3;86.95402299;1.532916667
1979;12;D3;25.66666667;1.77
1980;1;D3;;
1980;2;D3;7.490196078;2.894
1980;3;D3;26.56862745;2.126363636
1980;4;D3;95.7962963;1.433125
1980;5;D3;286.3529412;1.451428571
1980;6;D3;284.7647059;1.287692308
1980;7;D3;138.1960784;1.304285714
1980;8;D3;196.2962963;1.143888889
1980;9;D3;473.122807;1.163684211
1980;10;D3;41.23333333;1.447142857
1980;11;D3;32.59259259;1.83125
1980;12;D3;19.70833333;2.224
1981;1;D3;8.705882353;2.10875
1981;2;D3;20.45833333;1.57
1981;3;D3;;
1981;4;D3;137.2307692;1.131666667
1981;5;D3;295.8333333;1.425
1981;6;D3;239;1.32
1981;7;D3;746.5362319;1.28
1981;8;D3;298.5;1.027142857
1981;9;D3;494.8181818;1.129090909
1981;10;D3;125.2941176;1.581764706
1981;11;D3;46.87878788;2.240909091
1981;12;D3;32.01960784;1.820769231
1982;1;D3;;
1982;2;D3;22.46666667;1.85
1982;3;D3;13.94444444;2.491428571
1982;4;D3;262.3958333;1.286428571
1982;5;D3;547.8333333;1.06125
1982;6;D3;600.8888889;1.090555556
1982;7;D3;672.3529412;1.018
1982;8;D3;510.1555556;1.09
1982;9;D3;283.2941176;1.474705882
1982;10;D3;72.22222222;2.095833333
1982;11;D3;71.12121212;1.946666667
1982;12;D3;13.19444444;1.298
1983;1;D3;8.805555556;2.704
1983;2;D3;1.166666667;
1983;3;D3;38.23809524;2.013636364
1983;4;D3;94.24242424;1.299
1983;5;D3;379.9444444;1.084166667
1983;6;D3;370.8333333;1.312352941
1983;7;D3;348.5208333;1.08
1983;8;D3;1403.45098;1.164117647
1983;9;D3;432.1666667;1.14125
1983;10;D3;97.64705882;1.748823529
1983;11;D3;110.1794872;1.153333333
1983;12;D3;17.0877193;1.318333333
1984;1;D3;24.3;1.89375
1984;2;D3;22.83333333;2.172857143
1984;3;D3;23.48148148;2.384
1984;4;D3;168.7083333;1.9125
1984;5;D3;203.8974359;1.276153846
1984;6;D3;;
1984;7;D3;365.9230769;1.025833333
1984;8;D3;315.3333333;1.016666667
1984;9;D3;589.2156863;1.042941176
1984;10;D3;184.9090909;1.305
1984;11;D3;51.48717949;1.33
1984;12;D3;31.44444444;1.958125
1985;1;D3;14.01960784;2.295714286
1985;2;D3;14.47058824;1.925
1985;3;D3;90.70833333;1.66
1985;4;D3;674.875;1.234285714
1985;5;D3;516.0555556;1.145833333
1985;6;D3;880.3333333;1.11
1985;7;D3;296.6875;1.035
1985;8;D3;1036.372549;1.116470588
1985;9;D3;934.9411765;1.148125
1985;10;D3;273.4791667;1.164
1985;11;D3;49.84615385;1.615454545
1985;12;D3;39.47619048;1.518
1986;1;D3;20.23529412;1.709
1986;2;D3;39.47058824;1.755384615
1986;3;D3;22.95833333;1.52875
1986;4;D3;101.2745098;1.436875
1986;5;D3;335.2745098;1.209411765
1986;6;D3;1086.851852;1.186111111
1986;7;D3;593.2916667;1.13875
1986;8;D3;241.125;1.354285714
1986;9;D3;376.2941176;1.069411765
1986;10;D3;93.33333333;1.217058824
1986;11;D3;60.95833333;1.368461538
1986;12;D3;53.2962963;1.95
1987;1;D3;29.81481481;1.333333333
1987;2;D3;7.333333333;2.0825
1987;3;D3;29.51851852;1.16
1987;4;D3;273.2941176;1.589285714
1987;5;D3;1732.761905;1.107857143
1987;6;D3;778.3333333;1.144615385
1987;7;D3;450.4666667;1.163846154
1987;8;D3;793.8823529;1.136470588
1987;9;D3;300.875;1.19
1987;10;D3;350.25;1.18375
1987;11;D3;120.3333333;1.38
1987;12;D3;31.84313725;1.583846154
1988;1;D3;;
1988;2;D3;20.10416667;2.202857143
1988;3;D3;63.35294118;1.557272727
1988;4;D3;78.20512821;1.255555556
1988;5;D3;754.7380952;1.199285714
1988;6;D3;812.4615385;1.211538462
1988;7;D3;173.8333333;1.180909091
1988;8;D3;584.5;1.254545455
1988;9;D3;77.03703704;1.191428571
1988;10;D3;427.5;1.25
1988;11;D3;7.166666667;1.37
1988;12;D3;15.72727273;1.82
1989;1;D3;16.33333333;2.184
1989;2;D3;0.083333333;
1989;3;D3;28.79487179;1.697777778
1989;4;D3;1354.545455;1.126666667
1989;5;D3;958.3589744;1.169230769
1989;6;D3;343.7;1.241
1989;7;D3;401.0555556;1.07
1989;8;D3;632.125;1.158571429
1989;9;D3;386;1.18
1989;10;D3;158.3;1.2875
1989;11;D3;108.5238095;1.405
1989;12;D3;11.72222222;
1990;1;D3;13.64102564;2.373
1990;2;D3;6.888888889;2.2775
1990;3;D3;33.17948718;2.003333333
1990;4;D3;30.33333333;2.441666667
1990;5;D3;1075.592593;1.075555556
1990;6;D3;717.3529412;1.25
1990;7;D3;569.9019608;1.174375
1990;8;D3;788.8095238;1.134615385
1990;9;D3;557.5964912;1.397058824
1990;10;D3;169.745098;1.412
1990;11;D3;30.90196078;1.731666667
1990;12;D3;26.94444444;1.635384615
1991;1;D3;3.846153846;2.611666667
1991;2;D3;4.111111111;2.68
1991;3;D3;46.03921569;2.018666667
1991;4;D3;79.83333333;2.388888889
1991;5;D3;108.0980392;1.305
1991;6;D3;590.0833333;1.3175
1991;7;D3;928.5490196;1.225
1991;8;D3;344.8125;1.335714286
1991;9;D3;958.4583333;1.246875
1991;10;D3;18.22222222;1.496
1991;11;D3;51.28571429;2.588
1991;12;D3;2.527777778;2.02
1992;1;D3;0.770833333;2.68
1992;2;D3;25.35294118;2.544285714
1992;3;D3;45.82352941;2.035
1992;4;D3;288;1.19625
1992;5;D3;461.2156863;1.192941176
1992;6;D3;525.3921569;1.3
1992;7;D3;884;1.32
1992;8;D3;333.2407407;1.407777778
1992;9;D3;185.3137255;1.397647059
1992;10;D3;114.7843137;1.40625
1992;11;D3;15.94444444;2.117692308
1992;12;D3;13.22222222;1.94
1993;1;D3;29.49019608;2.015
1993;2;D3;18.17647059;2.0925
1993;3;D3;18.60784314;1.768333333
1993;4;D3;191.6111111;1.43826087
1993;5;D3;316.2753623;1.424090909
1993;6;D3;410.7333333;1.2115
1993;7;D3;406.3958333;1.19375
1993;8;D3;538.4444444;1.112631579
1993;9;D3;307.7333333;1.3535
1993;10;D3;219.8070175;1.414444444
1993;11;D3;27;1.914
1993;12;D3;21.3968254;2.02
1994;1;D3;7.981481481;2.52
1994;2;D3;7.725490196;2.322
1994;3;D3;24.57777778;2.255
1994;4;D3;107.4444444;1.830833333
1994;5;D3;221.8823529;1.238
1994;6;D3;696.7619048;1.136153846
1994;7;D3;485.8205128;1.4275
1994;8;D3;440.6111111;1.22
1994;9;D3;161.4074074;1.27
1994;10;D3;114.5;1.47
1994;11;D3;36.07407407;1.286666667
1994;12;D3;22.63888889;1.325
1995;1;D3;0.111111111;
1995;2;D3;2.074074074;1.94
1995;3;D3;29.07407407;1.978333333
1995;4;D3;104;1.5325
1995;5;D3;452.9259259;1.402222222
1995;6;D3;636.8888889;1.14125
1995;7;D3;592.1481481;1.131111111
1995;8;D3;1316.166667;1.191818182
1995;9;D3;394.4166667;1.655
1995;10;D3;;
1995;11;D3;57.18518519;2.052857143
1995;12;D3;48.14814815;1.814444444
1996;1;D3;;
1996;2;D3;4.518518519;2.578888889
1996;3;D3;84.37037037;2.187777778
1996;4;D3;551.3703704;1.431111111
1996;5;D3;368.5;1.436
1996;6;D3;;
1996;7;D3;;
1996;8;D3;;
1996;9;D3;92.62962963;1.558888889
1996;10;D3;137.8518519;1.447777778
1996;11;D3;10.875;2.68
1996;12;D3;;
1997;1;D3;13.90909091;2.345555556
1997;2;D3;10.22222222;2.73875
1997;3;D3;52.88888889;1.606666667
1997;4;D3;212.3;1.13
1997;5;D3;1028.75;1.125
1997;6;D3;485.375;1.205
1997;7;D3;302.4166667;1.1325
1997;8;D3;1321.166667;1.1925
1997;9;D3;987.2727273;1.31
1997;10;D3;118;1.334166667
1997;11;D3;78.875;1.75625
1997;12;D3;18.74074074;1.933333333
1998;1;D3;4.777777778;2.362
1998;2;D3;7.458333333;2.701666667
1998;3;D3;81.81481481;1.683333333
1998;4;D3;163.9583333;1.40125
1998;5;D3;;
1998;6;D3;778;1.215
1998;7;D3;862.4583333;1.17
1998;8;D3;689.2962963;1.222222222
1998;9;D3;501.2083333;1.49375
1998;10;D3;3.703703704;1.55
1998;11;D3;;
1998;12;D3;31.44444444;1.941111111
1999;1;D3;10.44444444;2.202857143
1999;2;D3;19.55555556;1.971666667
1999;3;D3;;
1999;4;D3;;
1999;5;D3;315.6666667;1.32
1999;6;D3;598.7037037;1.43375
1999;7;D3;;
1999;8;D3;374.0740741;1.267777778
1999;9;D3;231.8148148;1.228888889
1999;10;D3;142.7777778;1.382222222
1999;11;D3;67.66666667;1.847777778
1999;12;D3;1.625;2.555
2000;1;D3;11.88888889;2.6375
2000;2;D3;55.8;2.2825
2000;3;D3;188.8333333;1.405
2000;4;D3;131.0606061;1.674545455
2000;5;D3;1121.125;1.33625
2000;6;D3;208.2857143;1.625714286
2000;7;D3;494.3333333;1.182857143
2000;8;D3;;
2000;9;D3;293.8095238;1.311428571
2000;10;D3;154.7619048;1.23
2000;11;D3;41;2.605714286
2000;12;D3;21.95833333;2.30875
2001;1;D3;5.625;2.68
2001;2;D3;;
2001;3;D3;43.2;2.64
2001;4;D3;97.83333333;1.867142857
2001;5;D3;184.2083333;1.545
2001;6;D3;400.9583333;1.2875
2001;7;D3;450.9166667;1.521428571
2001;8;D3;402.7619048;1.43
2001;9;D3;77.19047619;1.976666667
2001;10;D3;107.4583333;1.493333333
2001;11;D3;;
2001;12;D3;10.66666667;1.92
2002;1;D3;19.79166667;2.32375
2002;2;D3;7.458333333;2.153333333
2002;3;D3;49.20833333;2.034285714
2002;4;D3;124.2222222;1.763333333
2002;5;D3;;
2002;6;D3;268.7083333;1.7275
2002;7;D3;310.25;1.5625
2002;8;D3;296.625;1.5775
2002;9;D3;162.2083333;1.305
2002;10;D3;102.8333333;1.591666667
2002;11;D3;143.0333333;1.482
2002;12;D3;41.96296296;1.598571429
2003;1;D3;;
2003;2;D3;35.125;2.19625
2003;3;D3;32.95238095;1.892857143
2003;4;D3;340.6666667;1.18875
2003;5;D3;132.375;1.59125
2003;6;D3;390.0555556;1.456666667
2003;7;D3;625.6190476;1.378571429
2003;8;D3;390.047619;1.201666667
